Transaction_ID,Customer_ID,Account_Number,Transaction_Date,Transaction_Time,Transaction_Type,Amount,Merchant,Merchant_Category,Province,City,Device_Type,Device_OS,IP_Address,Login_Location,Card_Present,International,Previous_24hr_Transactions,Previous_24hr_Amount,Account_Age_Months,Customer_Age,Risk_Score,Fraud_Indicators,Fraud_Flag,Fraud_Type,Age_Group
T0003859,C00431,****2286,2025-05-06,05:42:00,EFT,1530.63,Takealot,Electronics,Eastern Cape,Gqeberha,Branch,Mac,196.1.141.55,Eastern Cape,Yes,No,17,11540.01,153,42,29,No Fraud,No,No Fraud,41-50
T0003860,C00836,****2831,2025-03-09,14:16:00,ATM Withdrawal,4256.81,Takealot,Electronics,Eastern Cape,Gqeberha,Branch,Windows,196.1.99.237,Eastern Cape,Yes,No,14,13515.47,71,67,60,No Fraud,No,No Fraud,61-70
T0003861,C01092,****6924,2025-04-17,03:18:00,Bill Payment,945.58,Takealot,Electronics,Gauteng,Johannesburg,Internet Banking,Mac,196.1.132.84,Gauteng,No,No,12,15243.6,60,58,15,No Fraud,No,No Fraud,51-60
T0003862,C00809,****3469,2025-04-29,07:25:00,POS Purchase,1024.96,Engen,Fuel,KwaZulu-Natal,Durban,Internet Banking,Android,196.1.226.150,KwaZulu-Natal,Yes,No,13,7974.3,214,29,68,No Fraud,No,No Fraud,18-30
T0003863,C00544,****2960,2025-01-05,02:33:00,POS Purchase,3453.02,Shoprite,Grocery,Western Cape,Cape Town,Internet Banking,Android,196.1.162.121,Western Cape,Yes,No,5,11477.85,190,69,15,No Fraud,No,No Fraud,61-70
T0003864,C00682,****6562,2025-07-14,12:45:00,Deposit,1284.14,Eskom,Utilities,Western Cape,Cape Town,ATM,Mac,196.1.4.53,Western Cape,Yes,No,20,4901.78,52,71,58,No Fraud,No,No Fraud,71-80
T0003865,C00760,****6571,2025-01-03,17:46:00,Deposit,731.57,Shoprite,Grocery,KwaZulu-Natal,Durban,Mobile App,iPhone,196.1.163.76,KwaZulu-Natal,Yes,No,19,13949.5,118,45,44,No Fraud,No,No Fraud,41-50
T0003866,C00852,****4279,2025-04-10,17:47:00,Online Transfer,2169.51,Eskom,Utilities,Eastern Cape,Gqeberha,Internet Banking,Android,196.1.77.195,Eastern Cape,No,No,6,11388.4,73,29,51,No Fraud,No,No Fraud,18-30
T0003867,C00626,****2319,2025-03-12,05:54:00,Online Transfer,3966.99,Checkers,Grocery,Gauteng,Johannesburg,ATM,Mac,196.1.175.10,Gauteng,Yes,No,14,17581.7,146,39,22,No Fraud,No,No Fraud,31-40
T0003868,C00347,****7619,2025-05-12,11:37:00,EFT,1347.35,Takealot,Electronics,Gauteng,Johannesburg,Branch,iPhone,196.1.103.75,Gauteng,Yes,No,10,13781.42,8,26,68,No Fraud,No,No Fraud,18-30
T0003869,C01135,****6168,2025-01-28,06:53:00,Bill Payment,1184.62,Checkers,Grocery,Gauteng,Johannesburg,ATM,Android,196.1.63.147,Gauteng,No,No,8,11976.06,144,73,63,No Fraud,No,No Fraud,71-80
T0003870,C00065,****7941,2025-08-30,15:24:00,Bill Payment,1066.75,Checkers,Grocery,Western Cape,Cape Town,Internet Banking,Windows,196.1.7.79,Western Cape,Yes,No,10,3186.78,226,20,49,No Fraud,No,No Fraud,18-30
T0003871,C00683,****1693,2025-10-01,06:49:00,Deposit,3583.39,Checkers,Grocery,KwaZulu-Natal,Durban,Internet Banking,Mac,196.1.128.232,KwaZulu-Natal,Yes,No,1,6948.06,80,80,26,No Fraud,No,No Fraud,71-80
T0003872,C00402,****1347,2025-05-19,10:54:00,EFT,2173.87,Eskom,Utilities,Western Cape,Cape Town,ATM,Mac,196.1.113.242,Western Cape,Yes,No,3,6088.53,239,23,1,No Fraud,No,No Fraud,18-30
T0003873,C00663,****4115,2025-12-24,06:59:00,Bill Payment,3556.61,Takealot,Electronics,KwaZulu-Natal,Durban,Internet Banking,Android,196.1.157.219,KwaZulu-Natal,No,No,7,6187.91,170,29,22,No Fraud,No,No Fraud,18-30
T0003874,C00911,****7529,2025-07-04,03:05:00,ATM Withdrawal,645.45,Engen,Fuel,Gauteng,Johannesburg,ATM,iPhone,196.1.75.132,Gauteng,Yes,No,10,8777.48,157,65,53,No Fraud,No,No Fraud,61-70
T0003875,C00693,****8582,2025-09-21,23:04:00,POS Purchase,1960.3,Shoprite,Grocery,KwaZulu-Natal,Durban,Mobile App,Mac,196.1.54.174,KwaZulu-Natal,Yes,No,16,11282.86,68,80,9,No Fraud,No,No Fraud,71-80
T0003876,C00505,****1416,2025-04-30,19:43:00,Bill Payment,787.98,Shoprite,Grocery,Eastern Cape,Gqeberha,Internet Banking,iPhone,196.1.154.49,Eastern Cape,Yes,No,10,3088.55,103,63,15,No Fraud,No,No Fraud,61-70
T0003877,C01069,****3668,2025-05-13,14:10:00,Bill Payment,1916.2,Takealot,Electronics,KwaZulu-Natal,Durban,Mobile App,iPhone,196.1.198.158,KwaZulu-Natal,Yes,No,19,10986.6,32,78,5,No Fraud,No,No Fraud,71-80
T0003878,C00165,****8203,2025-09-26,19:26:00,POS Purchase,1596.47,Takealot,Electronics,Western Cape,Cape Town,ATM,Mac,196.1.242.37,Western Cape,Yes,No,2,13914.55,18,41,55,No Fraud,No,No Fraud,41-50
T0003879,C00458,****2871,2025-06-23,09:11:00,Online Transfer,131.56,Eskom,Utilities,Gauteng,Johannesburg,ATM,iPhone,196.1.240.131,Gauteng,No,No,6,12153.59,191,23,19,No Fraud,No,No Fraud,18-30
T0003880,C00051,****9924,2025-11-12,22:22:00,POS Purchase,2051.77,Eskom,Utilities,Eastern Cape,Gqeberha,Internet Banking,Mac,196.1.161.3,Eastern Cape,No,No,2,13297.96,125,58,44,No Fraud,No,No Fraud,51-60
T0003881,C00616,****7036,2025-10-04,05:32:00,EFT,2703.58,Takealot,Electronics,KwaZulu-Natal,Durban,Internet Banking,Mac,196.1.108.114,KwaZulu-Natal,No,No,3,18427.81,59,58,15,No Fraud,No,No Fraud,51-60
T0003882,C00444,****8742,2025-02-25,06:45:00,Deposit,4663.02,Checkers,Grocery,KwaZulu-Natal,Durban,Mobile App,Android,196.1.154.30,KwaZulu-Natal,Yes,No,12,4026.26,209,78,56,No Fraud,No,No Fraud,71-80
T0003883,C00702,****9662,2025-10-11,16:25:00,ATM Withdrawal,333.31,Eskom,Utilities,Eastern Cape,Gqeberha,Internet Banking,Mac,196.1.5.21,Eastern Cape,Yes,No,19,1893.56,150,73,15,No Fraud,No,No Fraud,71-80
T0003884,C00641,****4994,2025-12-08,07:30:00,POS Purchase,3572.51,Checkers,Grocery,Gauteng,Johannesburg,Branch,iPhone,196.1.195.130,Gauteng,No,No,11,10633.39,85,47,1,No Fraud,No,No Fraud,41-50
T0003885,C00597,****8321,2025-12-30,20:53:00,ATM Withdrawal,3405.27,Engen,Fuel,KwaZulu-Natal,Durban,ATM,Windows,196.1.10.239,KwaZulu-Natal,Yes,No,19,6489.03,88,58,50,No Fraud,No,No Fraud,51-60
T0003886,C00754,****4467,2025-11-08,10:59:00,POS Purchase,433.48,Shoprite,Grocery,Eastern Cape,Gqeberha,Mobile App,Windows,196.1.134.253,Eastern Cape,Yes,No,5,13432.31,183,69,37,No Fraud,No,No Fraud,61-70
T0003887,C00278,****3275,2025-11-19,11:56:00,Deposit,1461.35,Checkers,Grocery,KwaZulu-Natal,Durban,Mobile App,Mac,196.1.194.79,KwaZulu-Natal,Yes,No,13,1821.95,148,78,13,No Fraud,No,No Fraud,71-80
T0003888,C01044,****7743,2025-08-15,12:53:00,POS Purchase,3791.55,Takealot,Electronics,KwaZulu-Natal,Durban,Mobile App,Windows,196.1.95.176,KwaZulu-Natal,Yes,No,1,19872.03,29,42,65,No Fraud,No,No Fraud,41-50
T0003889,C00339,****6880,2025-07-05,00:00:00,Bill Payment,245.82,Eskom,Utilities,KwaZulu-Natal,Durban,ATM,Windows,196.1.140.252,KwaZulu-Natal,No,No,5,3834.9,19,45,24,No Fraud,No,No Fraud,41-50
T0003890,C01104,****8384,2025-09-06,22:17:00,POS Purchase,3804.48,Eskom,Utilities,Eastern Cape,Gqeberha,Mobile App,Windows,196.1.176.107,Eastern Cape,No,No,16,5358.38,157,64,8,No Fraud,No,No Fraud,61-70
T0003891,C00727,****2419,2025-09-05,01:11:00,POS Purchase,4008.38,Shoprite,Grocery,Gauteng,Johannesburg,ATM,iPhone,196.1.156.55,Gauteng,Yes,No,9,11174.16,52,42,35,No Fraud,No,No Fraud,41-50
T0003892,C00198,****1743,2025-05-17,23:13:00,Online Transfer,4775.17,Engen,Fuel,Western Cape,Cape Town,ATM,iPhone,196.1.90.51,Western Cape,Yes,No,2,8697.77,44,34,66,No Fraud,No,No Fraud,31-40
T0003893,C00252,****9196,2025-03-01,11:06:00,Online Transfer,3413.95,Takealot,Electronics,Gauteng,Johannesburg,ATM,Android,196.1.195.59,Gauteng,No,No,19,600.56,36,45,17,No Fraud,No,No Fraud,41-50
T0003894,C00926,****5806,2025-08-11,00:57:00,ATM Withdrawal,2973.06,Engen,Fuel,Eastern Cape,Gqeberha,Branch,Mac,196.1.118.50,Eastern Cape,Yes,No,8,18511.46,53,48,30,No Fraud,No,No Fraud,41-50
T0003895,C00208,****3461,2025-10-15,16:01:00,EFT,1583.65,Shoprite,Grocery,Eastern Cape,Gqeberha,Branch,Mac,196.1.92.196,Eastern Cape,No,No,12,6070.14,83,44,29,No Fraud,No,No Fraud,41-50
T0003896,C00764,****1985,2025-05-15,23:34:00,POS Purchase,2722.84,Takealot,Electronics,KwaZulu-Natal,Durban,ATM,Android,196.1.58.249,KwaZulu-Natal,Yes,No,7,5806.07,68,66,45,No Fraud,No,No Fraud,61-70
T0003897,C00778,****1430,2025-11-02,02:32:00,Bill Payment,397.8,Checkers,Grocery,Gauteng,Johannesburg,Internet Banking,Android,196.1.128.4,Gauteng,Yes,No,3,1931.84,204,26,35,No Fraud,No,No Fraud,18-30
T0003898,C01191,****5111,2025-05-11,12:01:00,ATM Withdrawal,2175.07,Shoprite,Grocery,KwaZulu-Natal,Durban,ATM,iPhone,196.1.8.227,KwaZulu-Natal,Yes,No,8,16865.24,57,64,49,No Fraud,No,No Fraud,61-70
T0003899,C00045,****5883,2025-07-22,07:50:00,POS Purchase,1109.36,Eskom,Utilities,KwaZulu-Natal,Durban,Branch,Mac,196.1.126.90,KwaZulu-Natal,Yes,No,6,9498.19,15,19,60,No Fraud,No,No Fraud,18-30
T0003900,C00643,****6211,2025-04-02,17:52:00,Deposit,4723.01,Shoprite,Grocery,KwaZulu-Natal,Durban,Mobile App,iPhone,196.1.160.12,KwaZulu-Natal,Yes,No,5,15982.01,236,64,18,No Fraud,No,No Fraud,61-70
T0003901,C01156,****2717,2025-07-07,20:25:00,Online Transfer,4298.29,Checkers,Grocery,KwaZulu-Natal,Durban,Branch,Mac,196.1.172.100,KwaZulu-Natal,Yes,No,15,9148.46,36,34,20,No Fraud,No,No Fraud,31-40
T0003902,C01184,****7279,2025-04-27,11:13:00,ATM Withdrawal,2111.84,Checkers,Grocery,Eastern Cape,Gqeberha,ATM,Mac,196.1.52.10,Eastern Cape,Yes,No,3,7652.38,34,65,14,No Fraud,No,No Fraud,61-70
T0003903,C00304,****2861,2025-03-19,19:50:00,ATM Withdrawal,1927.33,Shoprite,Grocery,KwaZulu-Natal,Durban,ATM,iPhone,196.1.131.57,KwaZulu-Natal,Yes,No,17,18356.61,43,57,33,No Fraud,No,No Fraud,51-60
T0003904,C01035,****1616,2025-05-21,16:14:00,EFT,1317.41,Takealot,Electronics,Western Cape,Cape Town,Internet Banking,Android,196.1.66.193,Western Cape,No,No,19,13852.15,18,56,39,No Fraud,No,No Fraud,51-60
T0003905,C00931,****2666,2025-03-27,15:51:00,Deposit,3069.82,Engen,Fuel,Gauteng,Johannesburg,Mobile App,Mac,196.1.45.2,Gauteng,Yes,No,5,17276.84,185,43,61,No Fraud,No,No Fraud,41-50
T0003906,C00963,****4094,2025-02-01,09:13:00,ATM Withdrawal,3333.43,Takealot,Electronics,Western Cape,Cape Town,Mobile App,iPhone,196.1.36.211,Western Cape,No,No,11,11871.08,27,80,63,No Fraud,No,No Fraud,71-80
T0003907,C00730,****5986,2025-07-08,07:09:00,EFT,292.3,Engen,Fuel,Gauteng,Johannesburg,ATM,Android,196.1.38.46,Gauteng,No,No,20,6219.55,104,73,26,No Fraud,No,No Fraud,71-80
T0003908,C01124,****8672,2025-06-10,02:44:00,ATM Withdrawal,4555.59,Shoprite,Grocery,Western Cape,Cape Town,ATM,iPhone,196.1.153.155,Western Cape,No,No,13,19902.39,193,19,51,No Fraud,No,No Fraud,18-30
T0003909,C00342,****5159,2025-07-12,21:37:00,ATM Withdrawal,4393.35,Shoprite,Grocery,KwaZulu-Natal,Durban,ATM,iPhone,196.1.28.108,KwaZulu-Natal,Yes,No,17,16125.35,226,28,63,No Fraud,No,No Fraud,18-30
T0003910,C00322,****8925,2025-09-06,16:58:00,Online Transfer,4230.17,Checkers,Grocery,KwaZulu-Natal,Durban,Internet Banking,iPhone,196.1.150.59,KwaZulu-Natal,Yes,No,0,17305.0,217,61,29,No Fraud,No,No Fraud,61-70
T0003911,C01181,****2045,2025-06-26,03:35:00,Deposit,4756.95,Engen,Fuel,Gauteng,Johannesburg,Mobile App,Android,196.1.226.64,Gauteng,No,No,6,16187.29,187,51,2,No Fraud,No,No Fraud,51-60
T0003912,C01008,****3322,2025-01-31,15:35:00,POS Purchase,138.57,Checkers,Grocery,Eastern Cape,Gqeberha,Branch,Android,196.1.234.96,Eastern Cape,Yes,No,8,9882.98,93,27,50,No Fraud,No,No Fraud,18-30
T0003913,C00208,****7021,2025-04-25,12:50:00,Deposit,4700.04,Shoprite,Grocery,Western Cape,Cape Town,Internet Banking,Mac,196.1.139.10,Western Cape,No,No,14,13613.79,75,64,64,No Fraud,No,No Fraud,61-70
T0003914,C00868,****7172,2025-12-21,17:47:00,POS Purchase,2160.23,Eskom,Utilities,KwaZulu-Natal,Durban,Internet Banking,Windows,196.1.232.179,KwaZulu-Natal,No,No,5,3720.15,39,35,1,No Fraud,No,No Fraud,31-40
T0003915,C00954,****7399,2025-08-19,01:33:00,Bill Payment,4648.81,Engen,Fuel,Gauteng,Johannesburg,Mobile App,Mac,196.1.219.2,Gauteng,No,No,5,11565.9,233,79,65,No Fraud,No,No Fraud,71-80
T0003916,C00651,****9009,2025-07-07,04:41:00,Online Transfer,933.55,Takealot,Electronics,KwaZulu-Natal,Durban,ATM,Android,196.1.155.151,KwaZulu-Natal,No,No,10,7735.73,156,48,56,No Fraud,No,No Fraud,41-50
T0003917,C00011,****3693,2025-10-19,05:07:00,Online Transfer,902.0,Eskom,Utilities,Western Cape,Cape Town,Branch,Mac,196.1.117.213,Western Cape,Yes,No,6,6890.05,164,33,59,No Fraud,No,No Fraud,31-40
T0003918,C00029,****4148,2025-02-20,05:17:00,POS Purchase,63940.25,Eskom,Utilities,Eastern Cape,Gqeberha,Mobile App,Mac,196.1.157.1,Eastern Cape,Yes,Yes,10,10521.64,119,40,72,High Amount;New Device,Yes,Account Takeover,31-40
T0003919,C01098,****7794,2025-01-22,12:33:00,EFT,4923.28,Takealot,Electronics,Gauteng,Johannesburg,ATM,Windows,196.1.74.87,Gauteng,Yes,No,20,12310.58,202,52,22,No Fraud,No,No Fraud,51-60
T0003920,C01062,****4657,2025-06-07,09:32:00,EFT,3090.62,Eskom,Utilities,Eastern Cape,Gqeberha,ATM,Android,196.1.66.134,Eastern Cape,Yes,No,18,2404.46,42,79,62,No Fraud,No,No Fraud,71-80
T0003921,C00438,****6751,2025-03-05,16:08:00,EFT,628.31,Shoprite,Grocery,Eastern Cape,Gqeberha,Branch,iPhone,196.1.59.240,Eastern Cape,Yes,No,18,4606.11,16,34,21,No Fraud,No,No Fraud,31-40
T0003922,C00065,****7057,2025-09-10,14:00:00,Bill Payment,992.23,Engen,Fuel,KwaZulu-Natal,Durban,ATM,Mac,196.1.14.241,KwaZulu-Natal,Yes,No,17,1502.88,137,51,21,No Fraud,No,No Fraud,51-60
T0003923,C00417,****4374,2025-07-19,20:36:00,Deposit,2688.33,Shoprite,Grocery,KwaZulu-Natal,Durban,Mobile App,Windows,196.1.111.168,KwaZulu-Natal,No,No,20,8460.86,152,59,28,No Fraud,No,No Fraud,51-60
T0003924,C00799,****2600,2025-07-16,12:18:00,Online Transfer,4562.0,Takealot,Electronics,Eastern Cape,Gqeberha,Mobile App,Mac,196.1.198.127,Eastern Cape,Yes,No,2,4256.3,28,64,14,No Fraud,No,No Fraud,61-70
T0003925,C01061,****6322,2025-05-01,00:46:00,POS Purchase,3522.29,Checkers,Grocery,KwaZulu-Natal,Durban,Mobile App,iPhone,196.1.172.22,KwaZulu-Natal,No,No,5,16750.56,165,40,19,No Fraud,No,No Fraud,31-40
T0003926,C00281,****8993,2025-08-24,12:53:00,Bill Payment,2709.01,Engen,Fuel,KwaZulu-Natal,Durban,Mobile App,Mac,196.1.248.147,KwaZulu-Natal,Yes,No,0,16140.66,173,39,58,No Fraud,No,No Fraud,31-40
T0003927,C00986,****3511,2025-03-15,04:16:00,EFT,64.48,Takealot,Electronics,Eastern Cape,Gqeberha,Mobile App,Windows,196.1.91.168,Eastern Cape,Yes,No,15,5729.77,138,74,1,No Fraud,No,No Fraud,71-80
T0003928,C00718,****8789,2025-12-07,21:28:00,ATM Withdrawal,946.93,Engen,Fuel,Eastern Cape,Gqeberha,ATM,Windows,196.1.74.42,Eastern Cape,Yes,No,20,4654.99,53,25,49,No Fraud,No,No Fraud,18-30
T0003929,C00316,****3303,2025-01-09,01:54:00,EFT,4744.79,Engen,Fuel,Western Cape,Cape Town,Mobile App,Windows,196.1.172.244,Western Cape,Yes,No,2,16783.93,33,68,28,No Fraud,No,No Fraud,61-70
T0003930,C01172,****8805,2025-07-10,17:54:00,Deposit,3530.32,Takealot,Electronics,Gauteng,Johannesburg,Internet Banking,Mac,196.1.48.217,Gauteng,Yes,No,2,6771.6,93,38,60,No Fraud,No,No Fraud,31-40
T0003931,C00284,****9219,2025-06-27,02:00:00,Online Transfer,2191.59,Eskom,Utilities,Western Cape,Cape Town,Branch,Windows,196.1.179.64,Western Cape,Yes,No,8,13118.05,58,55,41,No Fraud,No,No Fraud,51-60
T0003932,C01028,****6806,2025-09-01,12:36:00,Deposit,2888.96,Eskom,Utilities,Western Cape,Cape Town,ATM,Mac,196.1.143.234,Western Cape,No,No,8,2414.77,178,38,67,No Fraud,No,No Fraud,31-40
T0003933,C00171,****8143,2025-10-17,20:24:00,Deposit,488.64,Checkers,Grocery,Western Cape,Cape Town,ATM,iPhone,196.1.134.3,Western Cape,Yes,No,16,13974.69,195,79,46,No Fraud,No,No Fraud,71-80
T0003934,C00011,****6842,2025-12-24,18:16:00,Online Transfer,2292.58,Checkers,Grocery,KwaZulu-Natal,Durban,Internet Banking,Windows,196.1.152.207,KwaZulu-Natal,Yes,No,6,8451.73,102,18,60,No Fraud,No,No Fraud,
T0003935,C00971,****4863,2025-08-09,04:02:00,POS Purchase,1576.15,Checkers,Grocery,Western Cape,Cape Town,Branch,Android,196.1.153.18,Western Cape,Yes,No,4,7010.01,122,31,1,No Fraud,No,No Fraud,31-40
T0003936,C00740,****8641,2025-04-21,11:33:00,Online Transfer,1142.64,Checkers,Grocery,Eastern Cape,Gqeberha,Internet Banking,Windows,196.1.41.84,Eastern Cape,Yes,No,20,18536.96,185,50,2,No Fraud,No,No Fraud,41-50
T0003937,C01154,****2184,2025-09-08,03:03:00,Deposit,2777.18,Takealot,Electronics,Eastern Cape,Gqeberha,Internet Banking,iPhone,196.1.91.84,Eastern Cape,Yes,No,19,11973.45,87,31,14,No Fraud,No,No Fraud,31-40
T0003938,C00453,****5599,2025-02-28,11:18:00,POS Purchase,1220.19,Takealot,Electronics,KwaZulu-Natal,Durban,Branch,Windows,196.1.110.166,KwaZulu-Natal,Yes,No,16,18849.13,148,33,16,No Fraud,No,No Fraud,31-40
T0003939,C00993,****4283,2025-10-27,12:18:00,POS Purchase,3181.91,Engen,Fuel,Gauteng,Johannesburg,Internet Banking,Android,196.1.152.189,Gauteng,Yes,No,15,5664.76,153,40,17,No Fraud,No,No Fraud,31-40
T0003940,C00010,****4237,2025-03-17,08:27:00,Bill Payment,1091.69,Takealot,Electronics,KwaZulu-Natal,Durban,Mobile App,Windows,196.1.39.233,KwaZulu-Natal,Yes,No,6,9009.68,67,30,30,No Fraud,No,No Fraud,18-30
T0003941,C00654,****5818,2025-08-10,01:56:00,Online Transfer,3138.96,Takealot,Electronics,Eastern Cape,Gqeberha,ATM,Windows,196.1.255.58,Eastern Cape,Yes,No,11,17117.95,167,44,18,No Fraud,No,No Fraud,41-50
T0003942,C00081,****6109,2025-09-25,02:42:00,Deposit,2867.37,Takealot,Electronics,Gauteng,Johannesburg,ATM,Android,196.1.174.153,Gauteng,Yes,No,2,5716.93,65,74,1,No Fraud,No,No Fraud,71-80
T0003943,C00875,****4709,2025-10-18,23:27:00,ATM Withdrawal,131.79,Takealot,Electronics,KwaZulu-Natal,Durban,Mobile App,Android,196.1.40.160,KwaZulu-Natal,Yes,No,0,6477.45,126,27,44,No Fraud,No,No Fraud,18-30
T0003944,C00637,****9622,2025-02-10,02:14:00,Online Transfer,795.13,Checkers,Grocery,Gauteng,Johannesburg,Mobile App,Android,196.1.209.198,Gauteng,Yes,No,14,4356.77,135,42,36,No Fraud,No,No Fraud,41-50
T0003945,C01024,****7243,2025-12-18,12:18:00,EFT,2015.3,Shoprite,Grocery,Gauteng,Johannesburg,Mobile App,Windows,196.1.51.104,Gauteng,Yes,No,11,4864.16,232,72,20,No Fraud,No,No Fraud,71-80
T0003946,C00777,****1382,2025-05-02,03:33:00,Deposit,3024.7,Engen,Fuel,Western Cape,Cape Town,Internet Banking,iPhone,196.1.105.161,Western Cape,Yes,No,0,17811.4,88,71,22,No Fraud,No,No Fraud,71-80
T0003947,C00103,****3218,2025-04-14,15:35:00,ATM Withdrawal,3891.15,Engen,Fuel,KwaZulu-Natal,Durban,ATM,Mac,196.1.201.207,KwaZulu-Natal,No,No,10,17325.43,69,23,41,No Fraud,No,No Fraud,18-30
T0003948,C00926,****7468,2025-06-28,15:53:00,ATM Withdrawal,1576.16,Takealot,Electronics,Western Cape,Cape Town,Mobile App,Windows,196.1.159.122,Western Cape,Yes,No,18,19265.16,29,76,33,No Fraud,No,No Fraud,71-80
T0003949,C00191,****3963,2025-06-11,18:42:00,Bill Payment,1988.74,Engen,Fuel,Eastern Cape,Gqeberha,Mobile App,Android,196.1.56.226,Eastern Cape,Yes,No,16,12380.06,155,63,31,No Fraud,No,No Fraud,61-70
T0003950,C00426,****4133,2025-06-10,13:23:00,Online Transfer,4829.99,Shoprite,Grocery,Western Cape,Cape Town,Branch,iPhone,196.1.214.142,Western Cape,Yes,No,1,14739.89,141,54,57,No Fraud,No,No Fraud,51-60
T0003951,C00043,****3416,2025-12-03,19:09:00,Online Transfer,2560.86,Checkers,Grocery,KwaZulu-Natal,Durban,ATM,iPhone,196.1.80.26,KwaZulu-Natal,Yes,No,2,15149.53,26,37,36,No Fraud,No,No Fraud,31-40
T0003952,C00617,****9672,2025-03-22,09:20:00,Online Transfer,4746.74,Checkers,Grocery,KwaZulu-Natal,Durban,Internet Banking,Windows,196.1.13.109,KwaZulu-Natal,Yes,No,13,6372.16,56,71,49,No Fraud,No,No Fraud,71-80
T0003953,C00016,****4953,2025-03-01,06:42:00,Online Transfer,4987.35,Checkers,Grocery,Eastern Cape,Gqeberha,Mobile App,Android,196.1.140.218,Eastern Cape,Yes,No,5,5748.1,13,80,18,No Fraud,No,No Fraud,71-80
T0003954,C00943,****9176,2025-02-23,03:01:00,Online Transfer,272.81,Checkers,Grocery,Eastern Cape,Gqeberha,ATM,iPhone,196.1.163.254,Eastern Cape,Yes,No,14,9026.76,30,23,11,No Fraud,No,No Fraud,18-30
T0003955,C00371,****2269,2025-10-29,18:35:00,Deposit,2995.11,Takealot,Electronics,Gauteng,Johannesburg,Internet Banking,Windows,196.1.61.30,Gauteng,Yes,No,18,3907.77,169,50,30,No Fraud,No,No Fraud,41-50
T0003956,C00884,****6241,2025-01-09,23:02:00,EFT,1521.6,Eskom,Utilities,Eastern Cape,Gqeberha,Mobile App,iPhone,196.1.63.163,Eastern Cape,Yes,No,8,11948.97,55,19,21,No Fraud,No,No Fraud,18-30
T0003957,C00735,****7321,2025-08-03,17:04:00,POS Purchase,1402.87,Takealot,Electronics,Gauteng,Johannesburg,Branch,Mac,196.1.3.109,Gauteng,Yes,No,19,18865.18,112,78,48,No Fraud,No,No Fraud,71-80
T0003958,C01099,****9241,2025-03-26,08:30:00,Bill Payment,288.82,Engen,Fuel,Gauteng,Johannesburg,Mobile App,iPhone,196.1.21.130,Gauteng,Yes,No,13,9089.0,141,52,36,No Fraud,No,No Fraud,51-60
T0003959,C00716,****7398,2025-04-14,17:22:00,POS Purchase,1361.47,Checkers,Grocery,Western Cape,Cape Town,Internet Banking,iPhone,196.1.186.141,Western Cape,Yes,No,5,11372.76,156,34,24,No Fraud,No,No Fraud,31-40
T0003960,C00205,****9832,2025-12-27,11:55:00,ATM Withdrawal,4143.14,Engen,Fuel,Gauteng,Johannesburg,ATM,Mac,196.1.94.108,Gauteng,Yes,No,3,3769.46,208,48,51,No Fraud,No,No Fraud,41-50
T0003961,C00523,****6309,2025-09-22,21:33:00,Bill Payment,3091.56,Eskom,Utilities,Gauteng,Johannesburg,Internet Banking,Mac,196.1.13.30,Gauteng,Yes,No,18,18746.07,147,52,36,No Fraud,No,No Fraud,51-60
T0003962,C00491,****1427,2025-12-10,14:29:00,Online Transfer,2951.37,Eskom,Utilities,KwaZulu-Natal,Durban,Mobile App,iPhone,196.1.31.133,KwaZulu-Natal,Yes,No,16,5465.24,29,22,29,No Fraud,No,No Fraud,18-30
T0003963,C00681,****5727,2025-07-18,00:13:00,POS Purchase,2792.8,Checkers,Grocery,Gauteng,Johannesburg,Internet Banking,Windows,196.1.110.137,Gauteng,Yes,No,15,3017.67,153,65,48,No Fraud,No,No Fraud,61-70
T0003964,C00981,****2199,2025-12-28,19:20:00,ATM Withdrawal,59530.89,Eskom,Utilities,KwaZulu-Natal,Durban,Branch,Windows,196.1.205.83,KwaZulu-Natal,Yes,No,0,12433.97,201,57,94,High Amount;New Device,Yes,Account Takeover,51-60
T0003965,C00203,****7001,2025-02-28,22:11:00,Deposit,2104.16,Takealot,Electronics,Eastern Cape,Gqeberha,Internet Banking,Windows,196.1.54.3,Eastern Cape,No,No,20,12022.88,232,73,21,No Fraud,No,No Fraud,71-80
T0003966,C00645,****5643,2025-09-25,21:21:00,Bill Payment,593.52,Checkers,Grocery,Eastern Cape,Gqeberha,Internet Banking,Android,196.1.195.117,Eastern Cape,Yes,No,8,18324.34,120,33,7,No Fraud,No,No Fraud,31-40
T0003967,C00070,****9364,2025-10-16,09:45:00,EFT,3844.22,Eskom,Utilities,Eastern Cape,Gqeberha,Internet Banking,Windows,196.1.83.206,Eastern Cape,No,No,17,7794.07,125,38,69,No Fraud,No,No Fraud,31-40
T0003968,C01158,****4290,2025-05-03,20:56:00,Deposit,323.51,Checkers,Grocery,Western Cape,Cape Town,Branch,Windows,196.1.141.170,Western Cape,Yes,No,16,5957.32,102,60,56,No Fraud,No,No Fraud,51-60
T0003969,C00211,****8220,2025-09-26,05:23:00,Bill Payment,248.08,Shoprite,Grocery,Western Cape,Cape Town,Mobile App,Mac,196.1.194.218,Western Cape,Yes,No,14,6623.79,108,48,41,No Fraud,No,No Fraud,41-50
